LID,LATITUDE,LONGITUDE,MB_CODE,MB_CAT,SA1_CODE,LGA_CODE,LGA_NAME,SUBURB,POSTCODE,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,SURGE_VULNERABILITY_SET,STATE,NEXIS_NO_OF_STOREYS,SURGE_VULNERABILITY_FUNCTION_ID,floor_height_above_ground_(m)
GNAF_GAQLD156771501,-16.91653079,145.7374335,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160581021,-16.91656478,145.7377492,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158232229,-16.91655628,145.7376703,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158200475,-16.91654779,145.7375914,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155518960,-16.91653947,145.7360986,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,867661,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158232199,-16.91653929,145.7375124,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156803060,-16.91652662,145.7306711,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Veneer Masonry,822151,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD158213594,-16.91652615,145.7400439,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158203631,-16.91652157,145.7400008,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158200394,-16.91651699,145.7399577,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158200288,-16.9165124,145.7399147,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155520027,-16.91649163,145.7366525,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,874812,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155527348,-16.91647855,145.7344889,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Timber,684335,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD158203620,-16.91646351,145.7377687,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158217365,-16.91642172,145.739927,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156760442,-16.91641491,145.7356534,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Fibre Cement,811262,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156771503,-16.91639744,145.7375158,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,933301,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155526433,-16.91633926,145.7399498,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156774729,-16.91635443,145.7389316,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Fibre Cement,799923,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD158208202,-16.91638008,145.7399389,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155531737,-16.91632014,145.739182,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Fibre Cement,862880,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD158200478,-16.91638941,145.7377773,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156767698,-16.91628874,145.7383786,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,823012,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156070766,-16.91628692,145.738769,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,790692,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156803392,-16.91628277,145.7366286,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Timber,818894,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155526448,-16.91625645,145.7347925,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Fibre Cement,903884,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD158229318,-16.91631531,145.7377859,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156767801,-16.91623137,145.7380155,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,859619,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156778424,-16.9161946,145.737622,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,786217,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156788791,-16.91624122,145.7377945,30186910000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156803394,-16.91608473,145.7366509,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,964868,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156778398,-16.91607326,145.7392446,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,806591,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155518993,-16.91594234,145.7400674,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156788974,-16.91601901,145.7361653,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,813550,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156799331,-16.91601714,145.7338743,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,843226,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158193991,-16.91598978,145.7405033,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158213585,-16.91598557,145.7404605,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158229328,-16.91597919,145.7404069,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158200283,-16.91597521,145.7403623,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158235316,-16.9159684,145.7403087,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156799329,-16.91596715,145.7335054,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,825571,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158239268,-16.9159647,145.740264,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,698454,71400,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158232143,-16.91595784,145.7402099,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158200401,-16.91595377,145.7401649,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158200400,-16.9159473,145.7401115,30186040000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD155516252,-16.91588999,145.7357238,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,915970,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156778400,-16.91588599,145.7391966,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,796029,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156806374,-16.91587366,145.7330486,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,864296,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156760446,-16.91587029,145.7355372,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,915970,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156803393,-16.91585203,145.7361731,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,827272,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156767697,-16.91581378,145.7384284,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Veneer Masonry,756079,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD156767802,-16.91579398,145.7382436,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,789799,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156788785,-16.91575357,145.7378682,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,790692,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156774752,-16.91573337,145.7376805,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,791584,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156774748,-16.91570634,145.7392173,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,824719,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156767695,-16.91569336,145.7374951,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,796914,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156803395,-16.91566098,145.7361844,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,834035,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156767702,-16.91565181,145.7386995,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,857186,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158239170,-16.915599,145.7384648,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,384738,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156806368,-16.9155565,145.73398,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,840731,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156774750,-16.9155267,145.739238,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,832350,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156806369,-16.91551799,145.7337966,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,840731,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156795740,-16.91551095,145.7355781,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Fibre Cement,854434,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156795737,-16.91550555,145.7349668,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,873863,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158232227,-16.91550236,145.7382621,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156795739,-16.91549427,145.7353914,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,901829,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155521784,-16.91548414,145.7380902,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,777189,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156788966,-16.91545993,145.7379022,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,794254,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156788967,-16.91543972,145.7377145,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,812684,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156806372,-16.91536854,145.7331798,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,975985,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156796020,-16.91535211,145.7384651,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,831506,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156774730,-16.91529258,145.7387504,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,836554,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156796019,-16.91520447,145.7384708,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,828969,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156802753,-16.91519102,145.7349925,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,972746,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156774755,-16.91516741,145.7392795,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,841564,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155517541,-16.91514108,145.7333108,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,817867,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160768608,-16.91513157,145.7426801,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155517542,-16.91513107,145.7334999,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Fibre Cement,786092,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD160716191,-16.91512695,145.742796,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160769532,-16.9151245,145.7425973,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160769533,-16.91498333,145.7425246,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158866899,-16.91507761,145.7304632,30187180000,Residential,30602115613,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160769546,-16.91504868,145.7422371,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156802716,-16.91503831,145.7360097,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,915970,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156101082,-16.9150136,145.737954,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,778096,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156796018,-16.91500337,145.7384227,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,951411,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158870261,-16.91500101,145.7303743,30187180000,Residential,30602115613,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160769551,-16.91502436,145.7428061,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156788969,-16.9149934,145.7377663,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,791584,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160769548,-16.91499789,145.7426927,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156774757,-16.91498776,145.7393002,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,814416,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160769549,-16.91498504,145.7424398,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160769543,-16.91499061,145.7426086,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160769544,-16.91497782,145.742356,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160577078,-16.914726,145.7360086,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160577081,-16.91471984,145.7359514,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160769531,-16.91496824,145.7422451,30562402000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156788971,-16.91496721,145.7381545,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,750428,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155520021,-16.91495339,145.7375809,30185860000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,799566,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD162364379,-16.91492461,145.7350706,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,934011,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158873972,-16.91492147,145.7305858,30187180000,Residential,30602115613,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158891425,-16.91489196,145.7302596,30187180000,Residential,30602115613,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158870263,-16.91484548,145.7304964,30187180000,Residential,30602115613,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
