exposure_latitude,exposure_longitude,LID,STATE,LGA_CODE_2012,SUBURB,MESHBLOCK_CODE_2011,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,WIND_REGION_CLASSIFICATION,WIND_VULNERABILITY_MODEL_NUMBER,WIND_VULNERABILITY_FUNCTION_ID,AS4055_CLASS,internal_id,0.2s gust at 10m height m/s,structural,structural_lower,structural_upper,structural_loss,Damage state
-24.875417000000002,113.66435,GNAF_GAWA_147044019,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Double brick,576627,223540,D,51,dw58,nan,1140,48.67304992675781,0.1111625242254486,0.08043258065586853,0.5381099103805084,64099.31285654775,Moderate
-24.875414000000003,113.66184399999999,GNAF_GAWA_147021283,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Double brick,672351,260650,D,51,dw57,nan,1141,48.67304992675781,0.1111625242254486,0.08043258065586853,0.4103803902004104,74740.2343255046,Moderate
-24.875404,113.65141100000001,GNAF_GAWA_147047612,WA,51540,BROCKMAN,50065480000,1982 - 1986,SH,Metal sheeting,Double brick,435685,168536,D,25,dw25,C3,1142,48.67304992675781,0.004810505807258606,0.003450622894691467,0.007933726990203858,2095.8652226354657,nan
-24.875401999999998,113.654168,GNAF_GAWA_147038347,WA,51540,BROCKMAN,50065430000,1982 - 1986,SH,Metal sheeting,Brick veneer,664799,257164,D,25,dw34,C3,1143,48.67304992675781,0.004810505807258606,0.003450622894691467,0.007933726990203858,3198.019450159714,nan
-24.875393,113.66203700000001,GNAF_GAWA_147021286,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Fibro / asbestos cement sheeting,559205,216787,D,53,dw52,nan,1144,48.67304992675781,0.2791332515942688,0.08043258065586853,0.40915224164263153,156092.7099577731,Extensive
-24.87539,113.651826,GNAF_GAWA_147080018,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Metal sheeting,Fibro / asbestos cement sheeting,768599,297317,D,28,dw31,C3,1145,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,2652.145306236967,nan
-24.87539,113.65206599999999,GNAF_GAWA_147090694,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Metal sheeting,Fibro / asbestos cement sheeting,884871,342294,D,28,dw31,C3,1146,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,3053.3561314485332,nan
-24.875387,113.65226299999999,GNAF_GAWA_147543797,WA,51540,BROCKMAN,50065150000,1992 - 1996,SD,Tile,Double brick,1224166,397853,D,31,dw28,C3,1147,48.67304992675781,0.007933726990203858,0.003450622894691467,0.007933726990203858,9712.198834689896,Negligible
-24.875365,113.66486200000001,GNAF_GAWA_147044023,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Fibro / asbestos cement sheeting,461666,178974,D,53,dw49,nan,1148,48.67304992675781,0.2791332515942688,0.08043258065586853,0.4389349476773247,128866.33173051971,Extensive
-24.875359,113.661124,GNAF_GAWA_147027036,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Brick veneer,391812,151893,D,49,dw51,nan,1149,48.67304992675781,0.1111625242254486,0.08043258065586853,0.40915224164263153,43554.810941821466,Moderate
-24.875355,113.652923,GNAF_GAWA_147545055,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Tile,Double brick,544802,210745,D,31,dw31,C3,1150,48.67304992675781,0.007933726990203858,0.003450622894691467,0.007933726990203858,4322.310331717043,Negligible
-24.875347,113.658549,GNAF_GAWA_147042546,WA,51540,MORGANTOWN,50065390000,1972 - 1976,SH,Metal sheeting,Fibro / asbestos cement sheeting,685123,286100,D,53,dw52,nan,1151,48.67304992675781,0.2791332515942688,0.08043258065586853,0.5381099103805084,191240.61073202023,Extensive
-24.875338,113.663754,GNAF_GAWA_147030127,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Timber,561720,217761,D,52,dw53,nan,1152,48.67304992675781,0.08043258065586853,0.08043258065586853,0.40915224164263153,45180.58920601447,Slight
-24.875329999999998,113.662226,GNAF_GAWA_147050732,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Timber,527521,204504,D,52,dw52,nan,1153,48.67304992675781,0.08043258065586853,0.08043258065586853,0.40915224164263153,42429.87538016442,Slight
-24.875327,113.649662,GNAF_GAWA_147042402,WA,51540,BROCKMAN,50065340000,1982 - 1986,SH,Tile,Double brick,409942,183268,D,31,dw25,C3,1154,49.2326545715332,0.008771856939567566,0.003832902537851334,0.008771856939567566,3595.952577520207,Negligible
-24.875315,113.65462,GNAF_GAWA_147033614,WA,51540,BROCKMAN,50065430000,1982 - 1986,SH,Metal sheeting,Brick veneer,563378,217931,D,25,dw31,C3,1155,48.67304992675781,0.004810505807258606,0.003450622894691467,0.007933726990203858,2710.133140681739,nan
-24.875314000000003,113.665039,GNAF_GAWA_147044026,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Double brick,453622,175855,D,51,dw49,nan,1156,48.67304992675781,0.1111625242254486,0.08043258065586853,0.5381099103805084,50425.76656419645,Moderate
-24.875299,113.66242199999999,GNAF_GAWA_147038125,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Timber,762161,295466,D,52,dw51,nan,1157,48.67304992675781,0.08043258065586853,0.08043258065586853,0.40915224164263153,61302.576105257416,Slight
-24.875297,113.662609,GNAF_GAWA_147038127,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Timber,489334,189700,D,52,dw53,nan,1158,48.67304992675781,0.08043258065586853,0.08043258065586853,0.40915224164263153,39358.39642265877,Slight
-24.875282000000002,113.660327,GNAF_GAWA_163205270,WA,51540,MORGANTOWN,50065330000,1972 - 1976,SH,Metal sheeting,Double brick,405082,157038,D,51,dw57,nan,1159,48.67304992675781,0.1111625242254486,0.08043258065586853,0.5381099103805084,45029.93763829317,Moderate
-24.875281,113.664484,GNAF_GAWA_147044020,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Brick veneer,467456,181218,D,49,dw57,nan,1160,48.67304992675781,0.1111625242254486,0.08043258065586853,0.4337152127982101,51963.5889243313,Moderate
-24.875269,113.65402900000001,GNAF_GAWA_147038345,WA,51540,BROCKMAN,50065430000,1982 - 1986,SH,Metal sheeting,Fibro / asbestos cement sheeting,609780,235881,D,28,dw25,C3,1161,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,2104.120828724963,nan
-24.875266,113.66525800000001,GNAF_GAWA_147047085,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Double brick,449267,174167,D,51,dw53,nan,1162,48.67304992675781,0.1111625242254486,0.08043258065586853,0.5381099103805084,49941.653771194615,Moderate
-24.875262,113.659107,GNAF_GAWA_147049211,WA,51540,MORGANTOWN,50065140000,1972 - 1976,SH,Metal sheeting,Timber,542928,226721,D,52,dw58,nan,1163,48.67304992675781,0.08043258065586853,0.1111625242254486,0.4337152127982101,43669.10015032939,Slight
-24.875223000000002,113.65140500000001,GNAF_GAWA_147047614,WA,51540,BROCKMAN,50065480000,1982 - 1986,SH,Metal sheeting,Fibro / asbestos cement sheeting,524981,203078,D,28,dw28,C3,1164,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,1811.511457878021,nan
-24.875216,113.663917,GNAF_GAWA_147036141,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Double brick,682625,264633,D,51,dw53,nan,1165,48.67304992675781,0.1111625242254486,0.08043258065586853,0.40915224164263153,75882.31809939686,Moderate
-24.875211,113.66543999999999,GNAF_GAWA_147041639,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Timber,494056,191530,D,52,dw57,nan,1166,48.67304992675781,0.08043258065586853,0.08043258065586853,0.5381099103805084,39738.19906851578,Slight
-24.875204999999998,113.66138500000001,GNAF_GAWA_147027040,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Timber,526119,203960,D,52,dw49,nan,1167,48.67304992675781,0.08043258065586853,0.08043258065586853,0.40915224164263153,42317.108902084896,Slight
-24.875192000000002,113.663619,GNAF_GAWA_147030125,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Double brick,452536,175434,D,51,dw49,nan,1168,48.67304992675781,0.1111625242254486,0.08043258065586853,0.4337152127982101,50305.04406288761,Moderate
-24.875191,113.66281599999999,GNAF_GAWA_147038130,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Tile,Double brick,618695,239849,D,57,dw52,nan,1169,48.67304992675781,0.40915224164263153,0.08043258065586853,0.4337152127982101,253140.4461430879,Extensive
-24.87519,113.65310500000001,GNAF_GAWA_147018016,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Metal sheeting,Fibro / asbestos cement sheeting,601488,232673,D,28,dw25,C3,1170,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,2075.508263682181,nan
-24.875173999999998,113.66563899999998,GNAF_GAWA_147044705,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Tile,Brick veneer,525823,203845,D,55,dw49,nan,1171,48.67304992675781,0.40915224164263153,0.08043258065586853,0.5381099103805084,215141.65915725345,Extensive
-24.875165,113.65278700000002,GNAF_GAWA_147079308,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Tile,Double brick,702490,271744,D,31,dw31,C3,1172,48.67304992675781,0.007933726990203858,0.003450622894691467,0.007933726990203858,5573.3638733483085,Negligible
-24.875155,113.664698,GNAF_GAWA_147044021,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Tile,Timber,449382,174211,D,58,dw49,nan,1173,48.67304992675781,0.4337152127982101,0.08043258065586853,0.5381099103805084,194903.80975768526,Extensive
-24.875154000000002,113.66588899999999,GNAF_GAWA_147924219,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SD,Tile,Double brick,869797,282684,D,57,dw59,nan,1174,48.67304992675781,0.40915224164263153,0.08043258065586853,0.5381099103805084,355879.392324036,Extensive
-24.87515,113.64978300000001,GNAF_GAWA_147042403,WA,51540,BROCKMAN,50065340000,1982 - 1986,SH,Tile,Brick veneer,468931,209640,D,31,dw31,C3,1175,49.2326545715332,0.008771856939567566,0.003832902537851334,0.008771856939567566,4113.395646528358,Negligible
-24.875142,113.654495,GNAF_GAWA_147033612,WA,51540,BROCKMAN,50065430000,1982 - 1986,SH,Metal sheeting,Timber,509663,197152,D,28,dw28,C3,1176,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,1758.6548163771372,nan
-24.875137,113.661588,GNAF_GAWA_147027045,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Fibro / asbestos cement sheeting,428062,165946,D,53,dw55,nan,1177,48.67304992675781,0.2791332515942688,0.08043258065586853,0.4337152127982101,119486.33794394591,Extensive
-24.875132999999998,113.661158,GNAF_GAWA_147027037,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Double brick,441369,171105,D,51,dw49,nan,1178,48.67304992675781,0.1111625242254486,0.08043258065586853,0.4103803902004104,49063.69215486202,Moderate
-24.875131,113.663054,GNAF_GAWA_147038133,WA,51540,MORGANTOWN,50063640000,1962 - 1971,SH,Tile,Brick veneer,703991,272916,D,55,dw52,nan,1179,48.67304992675781,0.40915224164263153,0.08043258065586853,0.4103803902004104,288039.4957462378,Extensive
-24.875127,113.653279,GNAF_GAWA_147018017,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Tile,Brick veneer,702288,271666,D,31,dw25,C3,1180,48.67304992675781,0.007933726990203858,0.003450622894691467,0.007933726990203858,5571.761260496287,Negligible
-24.875121,113.659001,GNAF_GAWA_147049208,WA,51540,MORGANTOWN,50065140000,1972 - 1976,SH,Metal sheeting,Fibro / asbestos cement sheeting,646931,270151,D,53,dw52,nan,1181,48.67304992675781,0.2791332515942688,0.08043258065586853,0.4337152127982101,180579.95358713192,Extensive
-24.875114,113.663226,GNAF_GAWA_147038137,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Double brick,440161,170637,D,51,dw52,nan,1182,48.67304992675781,0.1111625242254486,0.08043258065586853,0.40915224164263153,48929.407825597686,Moderate
-24.87511,113.661965,GNAF_GAWA_147021285,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Tile,Brick veneer,603014,233770,D,55,dw55,nan,1183,48.67304992675781,0.40915224164263153,0.08043258065586853,0.40915224164263153,246724.5298418898,Extensive
-24.875103,113.65083600000001,GNAF_GAWA_147532568,WA,51540,BROCKMAN,50065340000,1982 - 1986,SH,Tile,Timber,426364,190610,D,34,dw34,C3,1184,48.67304992675781,0.0054606651790390015,0.003450622894691467,0.007933726990203858,2328.231048395785,Negligible
-24.875102,113.652302,GNAF_GAWA_147091209,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Metal sheeting,Timber,851667,329450,D,28,dw28,C3,1185,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,2938.7816488531976,nan
-24.8751,113.65171000000001,GNAF_GAWA_149187129,WA,51540,BROCKMAN,50065150000,1982 - 1986,SD,Tile,Double brick,778326,252955,D,31,dw31,C3,1186,48.67304992675781,0.007933726990203858,0.003450622894691467,0.007933726990203858,6175.025993377409,Negligible
-24.8751,113.65389499999999,GNAF_GAWA_147038344,WA,51540,BROCKMAN,50065430000,1982 - 1986,SH,Tile,Fibro / asbestos cement sheeting,742455,287203,D,34,dw34,C3,1187,48.67304992675781,0.0054606651790390015,0.003450622894691467,0.007933726990203858,4054.298165503402,Negligible
-24.8751,113.66622199999999,GNAF_GAWA_147050498,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Timber,693137,268708,D,52,dw59,nan,1188,48.67304992675781,0.08043258065586853,0.08043258065586853,0.5381099103805084,55750.797658066745,Slight
-24.875092000000002,113.659442,GNAF_GAWA_147909297,WA,51540,MORGANTOWN,50065140000,1962 - 1971,SD,Tile,Double brick,1617746,586432,D,57,dw57,nan,1189,48.67304992675781,0.40915224164263153,0.08043258065586853,0.4337152127982101,661904.4023084006,Extensive
-24.875083,113.66173799999999,GNAF_GAWA_147027048,WA,51540,MORGANTOWN,50063640000,1962 - 1971,SH,Metal sheeting,Timber,385050,149272,D,52,dw52,nan,1190,48.67304992675781,0.08043258065586853,0.08043258065586853,0.40915224164263153,30970.565181542177,Slight
-24.875065,113.663432,GNAF_GAWA_147030121,WA,51540,MORGANTOWN,50063640000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,697874,270544,D,53,dw53,nan,1191,48.67304992675781,0.2791332515942688,0.08043258065586853,0.40915224164263153,194799.83882309878,Extensive
-24.875056,113.65187,GNAF_GAWA_147542982,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Metal sheeting,Brick veneer,513416,198604,D,25,dw25,C3,1192,48.67304992675781,0.004810505807258606,0.003450622894691467,0.007933726990203858,2469.7906495394845,nan
-24.875048,113.65822800000001,GNAF_GAWA_147924220,WA,51540,MORGANTOWN,50065290000,1962 - 1971,SD,Tile,Double brick,439683,159385,D,57,dw57,nan,1193,48.67304992675781,0.40915224164263153,0.1111625242254486,0.40915224164263153,179897.28506215717,Extensive
-24.875048,113.65981299999999,GNAF_GAWA_147928463,WA,51540,MORGANTOWN,50065140000,1972 - 1976,SD,Tile,Double brick,882486,319901,D,57,dw53,nan,1194,48.67304992675781,0.40915224164263153,0.08043258065586853,0.4337152127982101,361071.1251182393,Extensive
-24.875045,113.66384099999999,GNAF_GAWA_147036140,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Brick veneer,381086,147735,D,49,dw51,nan,1195,48.67304992675781,0.1111625242254486,0.08043258065586853,0.40915224164263153,42362.481706979306,Moderate
-24.875042999999998,113.660284,GNAF_GAWA_147032975,WA,51540,MORGANTOWN,50065330000,1972 - 1976,SH,Metal sheeting,Double brick,395404,153286,D,51,dw52,nan,1196,48.67304992675781,0.1111625242254486,0.08043258065586853,0.5381099103805084,43954.10672883928,Moderate
-24.875041,113.65253799999999,GNAF_GAWA_147537456,WA,51540,BROCKMAN,50065150000,1992 - 1996,SD,Tile,Double brick,1165034,378636,D,31,dw25,C3,1197,48.67304992675781,0.007933726990203858,0.003450622894691467,0.007933726990203858,9243.061690305161,Negligible
-24.875039,113.65053799999998,GNAF_GAWA_147047628,WA,51540,BROCKMAN,50065340000,1982 - 1986,SH,Metal sheeting,Double brick,437391,195540,D,25,dw34,C3,1198,48.67304992675781,0.004810505807258606,0.003450622894691467,0.007933726990203858,2104.071945542649,nan
-24.875033,113.651432,GNAF_GAWA_147047615,WA,51540,BROCKMAN,50065480000,1982 - 1986,SH,Metal sheeting,Fibro / asbestos cement sheeting,487201,188463,D,28,dw31,C3,1199,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,1681.1469249165775,nan
-24.875025,113.650352,GNAF_GAWA_147047627,WA,51540,BROCKMAN,50065340000,1982 - 1986,SH,Tile,Double brick,453367,202682,D,31,dw31,C3,1200,48.67304992675781,0.007933726990203858,0.003450622894691467,0.007933726990203858,3596.8900043677527,Negligible
-24.875025,113.666476,GNAF_GAWA_147928449,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SD,Tile,Double brick,862213,280219,D,57,dw55,nan,1201,48.67304992675781,0.40915224164263153,0.08043258065586853,0.5381099103805084,352776.38172341825,Extensive
-24.875022,113.65438200000001,GNAF_GAWA_147033610,WA,51540,BROCKMAN,50065430000,1982 - 1986,SH,Metal sheeting,Brick veneer,603663,233514,D,25,dw25,C3,1202,48.67304992675781,0.004810505807258606,0.003450622894691467,0.007933726990203858,2903.924367127152,nan
-24.87501,113.649945,GNAF_GAWA_147042406,WA,51540,BROCKMAN,50065340000,1982 - 1986,SH,Metal sheeting,Brick veneer,486876,217662,D,25,dw31,C3,1203,49.2326545715332,0.005340497573244094,0.003832902537851334,0.008771856939567566,2600.160096470792,Negligible
-24.875009,113.65198899999999,GNAF_GAWA_147542982,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Metal sheeting,Brick veneer,513416,198604,D,25,dw28,C3,1204,48.67304992675781,0.004810505807258606,0.003450622894691467,0.007933726990203858,2469.7906495394845,nan
-24.875007,113.66213400000001,GNAF_GAWA_147050731,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Tile,Double brick,334717,129759,D,57,dw51,nan,1205,48.67304992675781,0.40915224164263153,0.08043258065586853,0.40915224164263153,136950.2108658967,Extensive
-24.874984,113.65016100000001,GNAF_GAWA_147047626,WA,51540,BROCKMAN,50065340000,1982 - 1986,SH,Metal sheeting,Timber,472589,211275,D,28,dw25,C3,1206,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,1630.7264231793458,nan
-24.874967,113.66070500000001,GNAF_GAWA_147050694,WA,51540,MORGANTOWN,50065330000,1972 - 1976,SH,Metal sheeting,Brick veneer,508224,197023,D,49,dw57,nan,1207,48.67304992675781,0.1111625242254486,0.08043258065586853,0.5381099103805084,56495.46271195439,Moderate
-24.874966,113.66236,GNAF_GAWA_147038124,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Tile,Double brick,587539,227771,D,57,dw49,nan,1208,48.67304992675781,0.40915224164263153,0.08043258065586853,0.40915224164263153,240392.8989024701,Extensive
-24.874963,113.658841,GNAF_GAWA_147049207,WA,51540,MORGANTOWN,50065140000,1972 - 1976,SH,Tile,Timber,742781,310177,D,58,dw57,nan,1209,48.67304992675781,0.4337152127982101,0.08043258065586853,0.4337152127982101,322155.4194774673,Extensive
-24.874958,113.663693,GNAF_GAWA_147030126,WA,51540,MORGANTOWN,50063640000,1972 - 1976,SH,Metal sheeting,Brick veneer,599265,232317,D,49,dw52,nan,1210,48.67304992675781,0.1111625242254486,0.08043258065586853,0.40915224164263153,66615.81007996346,Moderate
-24.874956,113.653066,GNAF_GAWA_147035261,WA,51540,BROCKMAN,50065150000,1982 - 1986,SH,Metal sheeting,Timber,592819,229320,D,28,dw25,C3,1211,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,2045.594813808101,nan
-24.874945,113.653826,GNAF_GAWA_147038343,WA,51540,BROCKMAN,50065430000,1982 - 1986,SH,Metal sheeting,Timber,575095,222463,D,28,dw34,C3,1212,48.67304992675781,0.003450622894691467,0.003450622894691467,0.007933726990203858,1984.4359736225892,nan
-24.87494,113.662548,GNAF_GAWA_147038126,WA,51540,MORGANTOWN,50063640000,1962 - 1971,SH,Metal sheeting,Timber,584065,226424,D,52,dw52,nan,1213,48.67304992675781,0.08043258065586853,0.08043258065586853,0.40915224164263153,46977.85522076985,Slight
-24.874938,113.658072,GNAF_GAWA_147924220,WA,51540,MORGANTOWN,50065290000,1962 - 1971,SD,Tile,Double brick,439683,159385,D,57,dw57,nan,1214,48.67304992675781,0.40915224164263153,0.1111625242254486,0.4337152127982101,179897.28506215717,Extensive
-24.87492,113.66734,GNAF_GAWA_147040462,WA,51540,MORGANTOWN,50065190000,1972 - 1976,SH,Metal sheeting,Fibro / asbestos cement sheeting,417633,161903,D,53,dw53,nan,1215,48.67304992675781,0.2791332515942688,0.08043258065586853,0.4389349476773247,116575.25726306927,Extensive
